,index,iteration,params,duration_in_second,silhouette_score,davies_bouldin_score,dunn_fast,silhouette_score_std,davies_bouldin_score_std,dunn_fast_std
198,130,130,"{'min_samples': 60, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.3852703094482422,0.3140371,1.9356089678915371,0.006642364775611335,0.022723665,0.04420436449780324,0.0025958714603750957
199,506,506,"{'min_samples': 60, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.3660291194915771,0.3140295,1.9626729285576503,0.006149655954498596,0.028636828,0.13215296550686895,0.0020000187354336945
200,720,720,"{'min_samples': 20, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.34478962421417236,0.31386042,2.042437748510589,0.19501048151437386,0.19001491,1.3296439472267805,0.28152154828498105
201,283,283,"{'min_samples': 65, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.3957009792327881,0.31385761,1.9151234415251666,0.007153025242353483,0.022465557,0.11235405644854692,0.0023773159205779312
202,825,825,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.28009796142578125,0.31382573,1.9119445398361303,0.006841240508745951,0.020633541,0.08762619887531162,0.0021453401272775695
203,307,307,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.27593562602996824,0.31355113,2.2547168193348006,0.007813548423645657,0.04158254,0.1669546722972265,0.0036168545233016282
204,451,451,"{'min_samples': 55, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.4088946104049683,0.31319505,1.9581197227107334,0.008547982670231092,0.028097289,0.07230580679666462,0.002443054288857101
205,734,734,"{'min_samples': 60, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.2800835847854614,0.3130715,1.9363619461158996,0.00673269478854943,0.021600068,0.07582620656553947,0.0026757610346578426
206,269,269,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.38812861442565916,0.31223005,2.381806286591081,0.007526033627660703,0.03260701,0.2842491641658031,0.0024564300234184463
207,287,287,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.3920492649078369,0.3119704,2.3394819361005528,0.00964523653162527,0.022918247,0.0954539151813521,0.0026204918023663053
208,271,271,"{'min_samples': 65, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.3963834524154663,0.31186983,2.2903640257121496,0.007565698667357873,0.021860389,0.15035780821688743,0.002801190921179769
209,282,282,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.3733984470367432,0.311767,1.9484446337188062,0.007277886687176871,0.023804955,0.10863847448932412,0.002423005229842232
210,174,174,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.38024542331695554,0.3116751,2.389956712195656,0.00993702990445348,0.034432948,0.3069960961515048,0.004081280873002055
211,494,494,"{'min_samples': 50, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.4052120208740234,0.31156272,2.412856022146267,0.008402384185085689,0.035135176,0.2775540926580572,0.003986296974147409
212,956,956,"{'min_samples': 65, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.2680330276489258,0.31143337,2.214678259238283,0.008527179042201728,0.022403914,0.23728822412001774,0.0037320838436852737
213,202,202,"{'min_samples': 60, 'min_cluster_size': 50, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.405545973777771,0.31136882,2.2907505942071476,0.006011503946665115,0.035311952,0.20030454712673393,0.0023565983010031696
214,613,613,"{'min_samples': 30, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.3826357126235962,0.31123322,1.9158436195828117,0.06981347758706612,0.10141451,0.6273641922091208,0.17511818672683999
215,53,53,"{'min_samples': 50, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.3997804641723633,0.31093246,2.015957382439617,0.009834451700709398,0.029556721,0.07777676501289092,0.0037862888967592763
216,250,250,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.40164711475372317,0.3105716,2.4088880771356727,0.007459306632755456,0.016546037,0.1848011288850407,0.0032915870298466923
217,883,883,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.2691971302032471,0.3103758,1.9621203434131815,0.007675668122199419,0.05238399,0.07621067421763146,0.0030105978785687853
218,657,657,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.37904930114746094,0.31037453,1.9270406775117728,0.007724413864335843,0.013043671,0.07156350366140427,0.0027656539418662923
219,596,596,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.4048939228057861,0.3103418,1.9905407129951413,0.007386229286949489,0.02940075,0.06108763024321571,0.0024847840333924115
220,754,754,"{'min_samples': 30, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.24657003879547118,0.3100912,2.191058200150075,0.13127967292976356,0.1581166,1.1464932219266066,0.23391038859866345
221,812,812,"{'min_samples': 50, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.2708132743835449,0.3097041,1.942358154794043,0.008951367479088779,0.032355938,0.0602154428838709,0.002090766148315041
222,102,102,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.3903681516647339,0.30958402,1.9446802773843455,0.006666629195666261,0.02927161,0.13054731319404234,0.003124392643358831
223,332,332,"{'min_samples': 60, 'min_cluster_size': 50, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.2699561357498169,0.30950394,2.3475368352200916,0.008073954044033185,0.022258593,0.1554025825342173,0.004454010713080667
224,206,206,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.3790974855422974,0.30921564,1.9646915937715792,0.006701935374567092,0.0299899,0.055811091956192854,0.0021561803767745653
225,201,201,"{'min_samples': 65, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.41028661727905275,0.30903742,2.2611749796363187,0.007624813273313946,0.027130958,0.18769629140686664,0.003426922762613538
226,160,160,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.2669488191604614,0.30884618,1.9661433118412923,0.006792508215651932,0.021965986,0.07291656814676202,0.002967601096361038
227,713,713,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.379495644569397,0.30875874,1.97962624995494,0.00794567852651565,0.033318087,0.08030484466038706,0.004010453678338369
228,564,564,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.4233647108078003,0.3085958,1.9259221632129306,0.007387564723900809,0.02539411,0.06779203363513178,0.002416305903783219
229,966,966,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.26766040325164797,0.30811206,1.9621307404597137,0.006978164731905827,0.024675293,0.10479498964465374,0.002328086815829973
230,604,604,"{'min_samples': 60, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.382375168800354,0.3078454,1.9625404485871343,0.007757582647065558,0.036689043,0.07864948115666187,0.0023576874632136283
231,748,748,"{'min_samples': 65, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.2797029972076416,0.3074203,1.9532161529977738,0.0063545759093592,0.058883578,0.22501481832107054,0.0023890167977516368
232,714,714,"{'min_samples': 65, 'min_cluster_size': 50, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.41404109001159667,0.30739754,2.3522374273880358,0.007073611705350436,0.016075665,0.10740197542303957,0.0023961281188117126
233,178,178,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.38919408321380616,0.30715194,2.4395605149024453,0.007854718644275265,0.04334706,0.4109220597364242,0.0027736884761251986
234,767,767,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.2718298673629761,0.30694425,2.009180981953064,0.005831424457702257,0.059803206,0.23745774368110734,0.0025543447382853626
235,647,647,"{'min_samples': 65, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.4058704137802124,0.30674326,1.8778039059248748,0.008344972705665973,0.028751003,0.060024016317682345,0.002290997631008015
236,322,322,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.26756720542907714,0.30651653,2.4051103537034413,0.007604333793793112,0.029816942,0.2199758533407723,0.002068407379747611
237,47,47,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.3765058755874634,0.3062686,2.461155219542428,0.008097066635896297,0.040344764,0.37295813040189896,0.0038258242060639188
238,42,42,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.41830451488494874,0.306137,1.9937605087998613,0.007721678060655398,0.033328265,0.08162241298484388,0.0021687112572501897
239,325,325,"{'min_samples': 65, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.2901627063751221,0.3057356,1.933166059099485,0.0074768087707750884,0.062417757,0.17470769418665913,0.004511460096168248
240,304,304,"{'min_samples': 50, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.26630964279174807,0.30550915,1.9628026279632902,0.008228152664016514,0.023865318,0.09810802639413181,0.00320173015386686
241,789,789,"{'min_samples': 45, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.25694026947021487,0.30534413,2.0270692536192514,0.0058067788132549775,0.031794522,0.21476931800351903,0.001930886208574038
242,960,960,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.26127583980560304,0.3051611,1.93714673105133,0.008124605390567688,0.016013594,0.0747888226350589,0.00267657571502455
243,208,208,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.3966789960861206,0.30497867,1.9719589445262673,0.007770245106413279,0.052716453,0.11492994377712769,0.0036090182398101143
244,950,950,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.2685675144195557,0.30496663,2.399094665868029,0.009005936345853827,0.038421452,0.20973544800580646,0.0036867384367313153
245,162,162,"{'min_samples': 50, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.3858760356903076,0.30461162,2.0354819498468415,0.008435150210863683,0.036393207,0.12860963471484899,0.0033885336434292717
246,241,241,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.38763153553009033,0.30420128,1.9598506215813232,0.007525474319655287,0.020306135,0.06120914598599484,0.0029504041275006843
247,412,412,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.38409249782562255,0.30410257,1.9462430471570245,0.007454346839428146,0.035173602,0.10660830890615046,0.0023738635830336777
248,635,635,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.4093009471893311,0.30354175,2.520126347611975,0.008646832293218828,0.03926952,0.25746133262568494,0.0014264423073039084
249,173,173,"{'min_samples': 60, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.42110729217529297,0.30352753,1.9134395083827958,0.007459576104147249,0.045972273,0.06323992586819745,0.0030493605169899267
250,326,326,"{'min_samples': 50, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.2659602642059326,0.30333504,2.0439674991188554,0.007852281251842999,0.05089253,0.17102799838252064,0.003488875029801294
251,742,742,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.26325068473815916,0.30333316,1.9039473731256913,0.006308032592892992,0.029163402,0.06562702998393662,0.003352813419415469
252,151,151,"{'min_samples': 65, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.28369951248168945,0.30328554,2.2913435999945597,0.00842208408554408,0.031145515,0.1419902774660192,0.0031823909313214455
253,784,784,"{'min_samples': 65, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.27416062355041504,0.30323368,2.3564328392967178,0.007512715308907873,0.04847842,0.3514606799282884,0.004721776776884923
254,534,534,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.4315290689468384,0.30306542,1.945591605693305,0.00807369534501114,0.018029409,0.07029110293330576,0.0026263647141928723
255,693,693,"{'min_samples': 60, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.37520060539245603,0.30295718,1.9473307516401117,0.005891994666078688,0.044875886,0.11881437279531293,0.0017377309560577306
256,670,670,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.37687153816223146,0.30291063,2.466830932973464,0.008995881004971678,0.043336783,0.3288571821777413,0.004060676149764712
257,38,38,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.41552894115447997,0.3026364,2.4002533150869545,0.008934537097725442,0.029248202,0.12238825885194571,0.0030485243092534947
258,215,215,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.3841916561126709,0.30261943,1.9509472915394088,0.007654384600328953,0.031501204,0.06671147078239592,0.0029139658029063644
259,588,588,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.39380569458007814,0.30251208,2.3807604314332638,0.009153889515661439,0.03512391,0.31391472098405343,0.0024896445676072052
260,4,4,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.420736026763916,0.3024784,1.9288362560936154,0.007026618974490191,0.03549141,0.09046380018697274,0.002583181581974696
261,97,97,"{'min_samples': 60, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.4143592596054077,0.30203363,2.425174636168427,0.010249198534156337,0.03854402,0.4398910697641293,0.0033469634474651835
262,876,876,"{'min_samples': 50, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.2635625123977661,0.30191842,2.540594371860145,0.01050343309863445,0.03624114,0.2387071448795743,0.004030925045813178
263,973,973,"{'min_samples': 55, 'min_cluster_size': 50, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.26159780025482177,0.30181485,2.5035291821778087,0.0076785711948840945,0.037675843,0.3671485897790101,0.0029246901694758125
264,836,836,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.267800498008728,0.3015729,1.9540305292243452,0.006955199201945877,0.05106098,0.154539872400423,0.002911240872039038
265,656,656,"{'min_samples': 60, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.364872145652771,0.301507,1.9394402105529724,0.007031421215022628,0.02080061,0.07820331066139129,0.002903165435241317
266,878,878,"{'min_samples': 50, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.2741878032684326,0.30135092,2.008094766033168,0.007563877192423664,0.030649917,0.10149181192481922,0.003730030315301626
267,664,664,"{'min_samples': 45, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.3532003879547119,0.30110988,2.0728919046427805,0.00880452061227648,0.043345183,0.21647690656924748,0.003078422801605187
268,316,316,"{'min_samples': 55, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.27139849662780763,0.3010669,1.9531921153910154,0.009209493172795655,0.045915496,0.09995303687937573,0.0025454884782107993
269,849,849,"{'min_samples': 50, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.2719580888748169,0.30098155,2.0670396769058965,0.00868855890348538,0.048767403,0.26466621168425086,0.002788613050828628
270,500,500,"{'min_samples': 55, 'min_cluster_size': 50, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.3972125291824341,0.3007234,2.4938507154233553,0.007931647043503527,0.051732294,0.46425508254673575,0.002427048837324526
271,7,7,"{'min_samples': 50, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.38069958686828614,0.3001477,1.992549972033272,0.008631631099750849,0.035077084,0.23361827881058952,0.0031092322049188926
272,371,371,"{'min_samples': 50, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.40366559028625487,0.3001363,2.0111547244407566,0.007575168501391126,0.029986253,0.12008187458426324,0.0018070140158566298
273,616,616,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.38349339962005613,0.30010742,2.2986770487447896,0.00946494086467579,0.02858689,0.19564588725779558,0.0036955019200463754
274,314,314,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.27963876724243164,0.29995173,2.475485379101213,0.0078020687379907125,0.04626696,0.3301358720913299,0.004109903441996608
275,962,962,"{'min_samples': 30, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.2430943250656128,0.29987845,1.9616640774801,0.06451136188952436,0.11453402,0.6552278582806743,0.17648738336468542
276,577,577,"{'min_samples': 65, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.43283281326293943,0.2993756,2.0606622909180694,0.007895957077392645,0.068467595,0.2370763485034228,0.0020408460688619632
277,312,312,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.26295006275177,0.29894644,2.5283658472885167,0.009113672835013567,0.04755411,0.3857968887635566,0.002583153731968772
278,609,609,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.4158674716949463,0.2989228,2.4640750083308527,0.0074059413713746785,0.034806933,0.27815405029357415,0.002933756687744865
279,597,597,"{'min_samples': 25, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.34928503036499026,0.29880282,2.0151682423579222,0.07868318007677252,0.10892191,0.7706883933669799,0.17389894756432203
280,895,895,"{'min_samples': 60, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.2718409776687622,0.29845995,2.007861725596327,0.0065458889551881895,0.04949339,0.1708379328310667,0.0017990637943921719
281,126,126,"{'min_samples': 65, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.40978543758392333,0.2984043,1.935618125568897,0.007684787955932715,0.025309866,0.08738959841714554,0.0033023467895834458
282,158,158,"{'min_samples': 50, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.2644094467163086,0.29824927,1.9588740239723665,0.007579180800032973,0.04127755,0.12101634654845955,0.0018141830578815488
283,439,439,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.4153017520904541,0.29809865,1.9408889860199583,0.005846963017094641,0.026553027,0.12439232982511593,0.001901981406424238
284,802,802,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.26356117725372313,0.29784182,1.9879738326166307,0.008191591805783457,0.0508517,0.1511583434959966,0.0032635105946212345
285,662,662,"{'min_samples': 55, 'min_cluster_size': 50, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.38484206199646,0.29774356,2.5003563748227307,0.009656200558515196,0.03410384,0.3360481071223094,0.002078266295589817
286,523,523,"{'min_samples': 50, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.3637096643447876,0.29750934,2.021899769046862,0.007982883995799437,0.036222,0.06760209364259065,0.003634645027362359
287,324,324,"{'min_samples': 30, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.25696041584014895,0.29674965,1.891595312800753,0.074391809995619,0.10712444,0.7779027414538273,0.17178112164729598
288,153,153,"{'min_samples': 55, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.2793757915496826,0.2964609,2.0074311064614854,0.008260215183361397,0.03507803,0.0970074417928164,0.0029283654471584674
289,799,799,"{'min_samples': 50, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.2699918508529663,0.2964224,1.9795446176896498,0.006326831229325772,0.031829834,0.1128624862336111,0.0029879294018547806
290,426,426,"{'min_samples': 45, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.37064008712768554,0.29638225,1.94951976647122,0.00807242224032494,0.026766244,0.22813155061708446,0.002390834753994656
291,622,622,"{'min_samples': 50, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.3945772647857666,0.2961181,2.0016958582660913,0.008477581312413985,0.03037733,0.07619520540237402,0.002275054346738022
292,579,579,"{'min_samples': 60, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf'}",0.40126001834869385,0.29605538,1.9490059181427735,0.006847607331334489,0.052815147,0.15266458366132143,0.0039981648760785285
293,689,689,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.3745423316955566,0.29600787,2.4242445746849817,0.009573137948469278,0.04220423,0.2751720875759912,0.002650440577936029
294,26,26,"{'min_samples': 65, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.4249982118606567,0.29597694,1.8787370173625308,0.0062566569183618165,0.0394414,0.18060879966336815,0.002418093479145802
295,937,937,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.2668393850326538,0.2959603,1.8920799674014923,0.008495477633567686,0.04052149,0.20422125665180563,0.0034463798311177227
296,85,85,"{'min_samples': 55, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom'}",0.3887547492980957,0.2958966,1.963352114416183,0.006129979000718928,0.055365324,0.14549192183970516,0.0030367168307746687
297,993,993,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.26645076274871826,0.2957305,2.5040403243822937,0.009388559536779703,0.051190525,0.3353768413713554,0.0040564354696767954
298,602,602,"{'min_samples': 60, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.39995038509368896,0.295632,1.9719293105600717,0.007457378732538103,0.019457618,0.07240502328379905,0.003288100806329336
299,608,608,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf'}",0.3503787755966187,0.2953096,1.9495228576816648,0.08277500816660564,0.110979244,1.0652310125678697,0.1861134479521023
300,776,776,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.269230318069458,0.29526088,1.93027913588389,0.006762735653202833,0.030324515,0.11756140374035919,0.0025258791797168564
301,503,503,"{'min_samples': 50, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.3787327766418457,0.2952476,2.54679979721377,0.009934502127507256,0.041055154,0.31620426220279335,0.002735158161606442
302,80,80,"{'min_samples': 50, 'min_cluster_size': 50, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.39315435886383054,0.29524636,2.481551631644609,0.009568436937374225,0.05863493,0.528374541118628,0.0036778436908056424
303,238,238,"{'min_samples': 25, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.3571350336074829,0.29522142,1.949802777937182,0.12970172177228453,0.14816308,0.9334233395434713,0.24044491664978623
304,200,200,"{'min_samples': 55, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.3806713342666626,0.29516107,1.9737975252750282,0.009331980109607733,0.054564625,0.1313647398669529,0.0028209120722276475
305,695,695,"{'min_samples': 45, 'min_cluster_size': 30, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom'}",0.3947592735290527,0.29482967,2.0842704681646316,0.006981649837196334,0.024813518,0.09119669281535149,0.0018298435680027894
306,376,376,"{'min_samples': 55, 'min_cluster_size': 30, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.39384896755218507,0.29477647,2.581548205829204,0.007625935782062174,0.038866796,0.3035996014615445,0.0032948073638868727
307,220,220,"{'min_samples': 45, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom'}",0.36737086772918703,0.29454622,2.6252938987772847,0.010253729364299169,0.045143146,0.2642988062528748,0.004129889103007054
308,140,140,"{'min_samples': 45, 'min_cluster_size': 50, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom'}",0.2588468074798584,0.294134,2.0299220260703748,0.00978092732124237,0.04598461,0.18818512556402436,0.0031145970451488783
