,Unnamed: 0,index,iteration,params,duration_in_second,num_labels,num_labels_std,silhouette_score,davies_bouldin_score,dunn_fast,silhouette_score_std,davies_bouldin_score_std,dunn_fast_std,min_samples,min_cluster_size,cluster_selection_epsilon,cluster_selection_method,metric
164,164,99,99,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.030712366104126,6.3,0.7810249675906654,0.4932223,0.9000847622101942,0.127495716226786,0.009157652,0.1418260043885728,0.123743059433082,15,2,0.2,eom,manhattan
165,165,257,257,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.386792969703674,7.6,0.4898979485566356,0.49311012,0.9160805608939732,0.2667759647595197,0.007929715,0.1074780689816208,0.007674863596729,10,10,0.2,eom,mahalanobis
166,166,0,0,"{'min_samples': 15, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.3999257326126098,6.2,0.6,0.4926951,0.8400640055854842,0.148391087159619,0.009532223,0.125811000174899,0.1121278594016812,15,10,0.8,eom,manhattan
167,167,372,372,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9242580890655516,6.2,0.6,0.49211717,0.8263614582129802,0.2326824327733413,0.010238887,0.1147183443454562,0.0727612490048403,15,5,0.6,eom,euclidean
168,168,416,416,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",7.50376935005188,7.6,0.66332495807108,0.49197507,0.8766340749134713,0.2592859591515698,0.0080572935,0.0985617845602363,0.0191958369162524,10,2,0.6,leaf,mahalanobis
169,169,77,77,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9117103576660156,6.0,0.6324555320336759,0.49176493,0.8961210387510035,0.2468659549904598,0.010451443,0.1177600527374084,0.0055810184086232,15,5,0.8,eom,euclidean
170,170,253,253,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9379496812820436,6.1,0.5385164807134504,0.49145412,0.889615779871243,0.2304647690695299,0.009804975,0.1019840954307632,0.0768444888699411,15,2,1.0,eom,euclidean
171,171,422,422,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.638395810127259,7.8,0.3999999999999999,0.49114496,0.8793260298128187,0.2656555617840362,0.008715737,0.1383991647172541,0.0116265841316548,10,2,0.2,eom,mahalanobis
172,172,66,66,"{'min_samples': 15, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9119163274765014,6.1,0.5385164807134504,0.49109697,0.9330425550239764,0.2254019109723185,0.010075777,0.0981163422923824,0.075058307699312,15,10,0.6,eom,euclidean
173,173,332,332,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0369106531143188,6.3,0.458257569495584,0.490913,0.842520900273246,0.186289003416903,0.010768368,0.0850716010976843,0.1146548720622463,15,5,0.1,eom,manhattan
174,174,191,191,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.310319590568542,8.1,0.9433981132056604,0.4907709,0.8662987118381615,0.2604165774963299,0.010198625,0.1599355012028391,0.0148774175346681,10,2,0.8,eom,mahalanobis
175,175,32,32,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",9.614702296257018,7.9,0.5385164807134504,0.49053115,0.9936156032666684,0.2479292851502544,0.009927155,0.1581957043603859,0.0239170112086907,5,10,0.2,eom,mahalanobis
176,176,61,61,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0485479354858398,6.4,0.4898979485566356,0.49044967,0.8118935769812616,0.1269260028739621,0.010644109,0.0515992936576415,0.1178769559101071,15,5,0.1,eom,manhattan
177,177,377,377,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9163815021514892,6.2,0.6,0.49040547,0.8550957646384525,0.2023934465975716,0.011259445,0.133222321970428,0.1008950069214067,15,5,0.6,eom,euclidean
178,178,378,378,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.8957081079483032,6.3,0.6403124237432849,0.49002695,0.8170244881786999,0.2099828640254893,0.011001433,0.1301577959605394,0.1040145281228533,15,5,0,eom,euclidean
179,179,318,318,"{'min_samples': 10, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9569354772567747,5.9,0.8306623862918076,0.4898482,0.935885531383214,0.2251839662455335,0.010985186,0.136118207429947,0.0752420032857985,10,20,0.6,eom,euclidean
180,180,201,201,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9598557472229003,6.4,0.4898979485566356,0.48928243,0.8619667871914374,0.2572738847646741,0.010408389,0.1237849239321343,0.0109199303498486,15,5,0,eom,euclidean
181,181,78,78,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",7.214775729179382,7.8,0.7483314773547882,0.48840195,0.8854401820794695,0.2532076731969451,0.009094848,0.1400670877450834,0.0159712793131881,10,10,0.1,eom,mahalanobis
182,182,161,161,"{'min_samples': 15, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.1013697862625125,6.5,0.6708203932499369,0.488173,0.8866589242019469,0.1972592133350625,0.01096136,0.0826257687611422,0.0972813319712878,15,2,0.8,eom,manhattan
183,183,68,68,"{'min_samples': 15, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0106966733932494,6.6,0.66332495807108,0.48764586,0.8406802592928674,0.177938846967141,0.0106854765,0.0349351424182663,0.1124648071261235,15,5,0.8,eom,manhattan
184,184,92,92,"{'min_samples': 15, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.917608404159546,6.4,0.4898979485566356,0.48676834,0.8408046639571373,0.226267675924101,0.010969226,0.1056623727950233,0.0749802783153502,15,10,0.6,leaf,euclidean
185,185,233,233,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9430165767669678,7.3,0.6403124237432849,0.48611897,0.8920034511074103,0.2536749247719397,0.010265242,0.1404321096138985,0.0074864635222901,10,5,0.8,eom,euclidean
186,186,217,217,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0292126417160037,7.5,0.806225774829855,0.48530945,0.8882718822182744,0.2261275083615133,0.010467841,0.074892858902217,0.0762935770380477,10,10,0,eom,manhattan
187,187,441,441,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9821866512298584,7.6,1.2806248474865698,0.4845017,0.8774155331233287,0.2575637608899075,0.009681566,0.0891685326916657,0.0096471656943633,10,2,0.6,eom,euclidean
188,188,42,42,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'manhattan'}",1.0726367235183716,7.9,0.7,0.4843015,0.8386025485681351,0.2673144430478767,0.010296004,0.0583925872922775,0.0102750523951511,5,10,1.0,leaf,manhattan
189,189,237,237,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9638147115707396,7.3,0.7810249675906654,0.4841129,0.8477262248103707,0.2612618717065813,0.009744575,0.0886568463340353,0.0097320955262592,10,2,0.4,eom,euclidean
190,190,255,255,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'mahalanobis'}",9.837190055847168,10.1,1.1357816691600546,0.4840197,0.5870921868989514,0.3233742835253302,0.008188954,0.3090562900445688,0.1363988510340869,5,2,1.0,leaf,mahalanobis
191,191,375,375,"{'min_samples': 5, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",9.697130465507508,10.1,1.0440306508910548,0.48364043,0.579582969554044,0.3302203477945586,0.008065947,0.2293262103474452,0.1321528413451191,5,5,0.4,eom,mahalanobis
192,192,420,420,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.109469747543335,7.6,1.0198039027185568,0.48350725,0.9112745295841528,0.2273914975950672,0.009736693,0.1921887371603549,0.0756549301613138,5,10,0.1,eom,manhattan
193,193,221,221,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0364514589309692,7.3,0.7810249675906654,0.4832316,0.8664169351309138,0.2494406242740128,0.009779722,0.0797212957235887,0.0098246711898481,10,10,1.0,eom,manhattan
194,194,302,302,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",10.340640258789062,10.4,0.916515138991168,0.48316845,0.465508692819074,0.3422630444189103,0.007381664,0.2325193966438724,0.1798745280280894,5,2,1.0,eom,mahalanobis
195,195,70,70,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9522305488586426,7.3,0.7810249675906654,0.48312014,0.8385081264288857,0.2569821095647436,0.010022079,0.1068792011346319,0.0089083138422745,10,5,0.8,eom,euclidean
196,196,281,281,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9692912578582764,7.1,0.7000000000000001,0.48287135,0.8532945802550287,0.2596867227732003,0.009832926,0.0933211393313188,0.0089928182136564,10,5,1.0,eom,euclidean
197,197,50,50,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.935215735435486,7.3,1.004987562112089,0.48151225,0.8457753835934014,0.2273904136273801,0.008614349,0.0890941047074027,0.0758987362683565,10,10,0.6,eom,euclidean
198,198,433,433,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9436388969421386,7.0,0.6324555320336759,0.48085713,0.8584186918147709,0.2589743385614811,0.009507507,0.0649728546224324,0.0091673652257583,10,2,0.4,eom,euclidean
199,199,337,337,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9407323122024536,7.4,0.6633249580710799,0.48084316,0.8430258330707912,0.2642739873516972,0.008917541,0.0530782408035337,0.0074714910858644,10,2,0.6,eom,euclidean
200,200,277,277,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0460574150085449,7.5,0.5,0.4808393,0.915508013132162,0.2363299243855843,0.009299906,0.0652376205974769,0.0152636490897116,10,10,0.6,eom,manhattan
201,201,118,118,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",9.996903800964356,10.9,0.9433981132056604,0.47992224,0.4135195017360838,0.4304427695814158,0.0056146323,0.2049608866236607,0.1566675817039118,5,2,0.8,eom,mahalanobis
202,202,355,355,"{'min_samples': 5, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.9833393096923828,9.7,0.7810249675906654,0.4799172,0.6623833101755219,0.3057765547360979,0.0044456064,0.1829858770442644,0.0992159792144377,5,5,1.0,leaf,euclidean
203,203,398,398,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9949510097503662,7.6,0.66332495807108,0.47970334,0.8845684206792159,0.2517884511749949,0.0068089445,0.0654882448730511,0.0059082828720361,10,5,0.4,eom,euclidean
204,204,354,354,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.0135778427124025,7.9,1.1357816691600546,0.47964,0.8342726310499652,0.2600439470464592,0.0062150643,0.1143146524767357,0.0143288947952601,5,10,0.2,eom,euclidean
205,205,440,440,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.0430425643920898,10.6,0.7999999999999999,0.47955123,0.482914010053188,0.3962932906100159,0.0044667227,0.2143254584278684,0.1567438089885861,5,2,0.8,eom,euclidean
206,206,126,126,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.9268975496292114,7.9,0.7000000000000001,0.47951373,0.8359931257223829,0.2588172574106258,0.0057561947,0.0931454388303919,0.0096545876187662,10,5,0.8,leaf,euclidean
207,207,268,268,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",1.0082210779190064,7.6,0.916515138991168,0.4794891,0.8802362312862408,0.2562906193163822,0.006276986,0.0520862920446704,0.0126513728134246,10,10,1.0,leaf,euclidean
208,208,384,384,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.934259819984436,8.1,1.374772708486752,0.4794806,0.788078915308341,0.2358031090121484,0.006310805,0.1737190662153754,0.0773728551986995,10,10,1.0,eom,euclidean
209,209,146,146,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.110502576828003,7.7,0.7810249675906654,0.47941405,0.8572304090796401,0.2309036713030974,0.0069583724,0.0655844279405217,0.0738993279714025,5,10,0.4,eom,manhattan
210,210,132,132,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0242727041244506,7.5,0.806225774829855,0.47941294,0.8502422970865291,0.2508709284582338,0.006417665,0.0804917016925588,0.0158941926026047,10,5,1.0,eom,manhattan
211,211,147,147,"{'min_samples': 10, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0599116325378417,7.2,0.6,0.47939926,0.865620289432926,0.2453439309476345,0.006350329,0.0481931172505946,0.0183964328082204,10,2,0.6,eom,manhattan
212,212,371,371,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0861413478851318,8.0,0.6324555320336759,0.4792069,0.8907039875476108,0.2555041379608949,0.006870938,0.0578640719071699,0.0090375666197942,5,10,0.4,eom,manhattan
213,213,313,313,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.0465603351593018,10.3,0.6403124237432849,0.47919708,0.6744837901893909,0.2955200955370093,0.0013639645,0.1940303199409883,0.0927635734054513,5,2,1.0,eom,euclidean
214,214,214,214,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9710209369659424,8.2,1.0770329614269007,0.47917587,0.7950151639700828,0.2630947522510656,0.0063866754,0.1578502686585594,0.0136510287560747,5,10,0.2,eom,euclidean
215,215,284,284,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.1445172071456908,8.0,0.8944271909999159,0.47911668,0.7983125935495312,0.2868089915405974,0.006790984,0.1659376797700849,0.0964970457318146,5,10,0.4,eom,manhattan
216,216,175,175,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0874125242233277,7.6,0.8,0.47903323,0.9524957529975836,0.2058529686976652,0.007336797,0.2265903550505673,0.1029150703696617,10,5,0,eom,manhattan
217,217,73,73,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0811590433120728,7.8,0.8717797887081347,0.47900987,0.7795145504807154,0.2671773941387566,0.0077582826,0.0981924877963189,0.0107595566006066,5,10,1.0,eom,manhattan
218,218,287,287,"{'min_samples': 5, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",10.008833980560302,11.3,0.4582575694955839,0.47891083,0.3746818202263616,0.3147191504908743,0.0011521403,0.1472419811015935,0.2398652275632723,5,5,0.2,eom,mahalanobis
219,219,368,368,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",1.0345394372940064,10.5,0.5,0.47880077,0.5614737446050574,0.299702573955505,0.001140842,0.165042257094351,0.0948616330304543,5,2,0.8,leaf,euclidean
220,220,265,265,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.0764848470687869,11.0,1.3416407864998738,0.478578,0.6870053106972441,0.0885454803294987,0.005083928,0.2260839297139927,0.1140409435794277,5,2,0.1,eom,euclidean
221,221,225,225,"{'min_samples': 5, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.127563524246216,11.1,0.9433981132056604,0.47850895,0.5432376300838642,0.2904117050090595,0.0016747832,0.2690687806431749,0.2596992317307289,5,5,0.2,eom,manhattan
222,222,216,216,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.1077259540557862,10.5,0.6708203932499369,0.47815734,0.5730967688379164,0.3704043763381328,0.001613614,0.2526773174875409,0.1415233366481316,5,2,0.8,eom,manhattan
223,223,41,41,"{'min_samples': 20, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9101605892181396,5.5,0.5,0.47810596,0.9878016777533124,0.2226033709857306,0.06107875,0.1436355880411164,0.0703787515816216,20,20,0.1,eom,euclidean
224,224,449,449,"{'min_samples': 5, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.9806468248367308,10.6,0.8,0.47808808,0.360848269488793,0.4915308304959974,0.0020537449,0.1450535673981417,0.1446074076400968,5,5,1.0,leaf,euclidean
225,225,236,236,"{'min_samples': 20, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9099395036697387,5.5,0.6708203932499369,0.47802725,1.0809716713419095,0.1945478351502432,0.060241632,0.2397683944953113,0.096989231658954,20,5,1.0,eom,euclidean
226,226,410,410,"{'min_samples': 5, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.0098250389099122,10.4,0.66332495807108,0.47798428,0.5699648025781007,0.3837159564371473,0.0018565765,0.2970480523921334,0.1639248926117626,5,5,1.0,eom,euclidean
227,227,90,90,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9342011213302612,7.8,1.077032961426901,0.4778337,0.893411048049131,0.2352447935015807,0.0013618713,0.2800247951155665,0.0794927452574355,10,5,0,eom,euclidean
228,228,365,365,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.073828935623169,5.5,0.5,0.4777007,1.0092135793933692,0.1503533964290921,0.060372043,0.1586670676994056,0.1155071353793483,25,20,1.0,eom,manhattan
229,229,27,27,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.4, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.013115072250366,10.1,0.8306623862918076,0.47757596,0.7068769295173449,0.2944599494469403,0.0015114077,0.2327759622012349,0.0969998692059014,5,2,0.4,eom,euclidean
230,230,3,3,"{'min_samples': 20, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.984998369216919,5.6,0.4898979485566356,0.4774124,0.9245065150738928,0.2267922059901199,0.06262942,0.1946904647735457,0.0729037816093959,20,5,0.8,eom,euclidean
231,231,189,189,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.1007890462875367,8.1,0.9433981132056604,0.47735548,0.8223251330967465,0.2561208644446294,0.0015297815,0.0805312976251054,0.0130839551085893,5,10,0.2,eom,manhattan
232,232,176,176,"{'min_samples': 25, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.112977433204651,5.2,0.3999999999999999,0.47733164,1.0875240020653494,0.1439966693779556,0.06127111,0.0621861382930138,0.1137311021353632,25,10,0.1,eom,manhattan
233,233,364,364,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0928739786148072,7.7,0.6403124237432849,0.47730857,0.9497454944529972,0.2178296180703353,0.0019031204,0.2418694529157588,0.0748964999280832,10,5,0,eom,manhattan
234,234,331,331,"{'min_samples': 25, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9321205854415894,5.3,0.458257569495584,0.4772727,1.0637459686197417,0.2179889900610692,0.06088173,0.1246651699225307,0.0703460135244983,25,5,0.6,eom,euclidean
235,235,26,26,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.8853712558746338,5.6,0.4898979485566356,0.477235,0.9927601456743164,0.2251411854453386,0.06384819,0.1638231424995573,0.0712897927836039,20,2,0.8,leaf,euclidean
236,236,124,124,"{'min_samples': 5, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9898024797439576,11.0,1.3416407864998738,0.47720265,0.5314790301932298,0.2490266661186308,0.0036552206,0.2461573866627826,0.1962764129019287,5,5,0.1,eom,euclidean
237,237,271,271,"{'min_samples': 20, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9096980333328248,5.5,0.6708203932499369,0.47718722,1.0806111597733934,0.1988751153657429,0.06223454,0.1916679999242288,0.0979384284304369,20,10,0.6,eom,euclidean
238,238,413,413,"{'min_samples': 20, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.908901309967041,5.5,0.5,0.4770289,1.0657822587024488,0.2209397601746585,0.061441917,0.1657925211760095,0.0715951768341002,20,2,0.8,leaf,euclidean
239,239,351,351,"{'min_samples': 10, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.049056386947632,7.4,0.4898979485566356,0.47696942,0.7980806064827013,0.2473737381805555,0.00129384,0.0778679763958937,0.0111461509010949,10,10,0.8,eom,manhattan
240,240,323,323,"{'min_samples': 5, 'min_cluster_size': 10, 'cluster_selection_epsilon': 0, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",1.0431725978851318,8.2,1.2489995996796797,0.47690448,0.9754365368408578,0.1852898008467928,0.001943451,0.2167867541005319,0.1210892286601056,5,10,0,eom,euclidean
241,241,263,263,"{'min_samples': 25, 'min_cluster_size': 5, 'cluster_selection_epsilon': 1.0, 'cluster_selection_method': 'leaf', 'metric': 'euclidean'}",0.9368927955627442,5.2,0.6,0.47685724,1.1886554677286616,0.2124764923037078,0.06299598,0.3547168800046923,0.0704394755185112,25,5,1.0,leaf,euclidean
242,242,239,239,"{'min_samples': 25, 'min_cluster_size': 20, 'cluster_selection_epsilon': 0.2, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.099626874923706,5.4,0.4898979485566356,0.4768262,1.130377156532967,0.1847212513542323,0.061792273,0.2306135884564058,0.0917605900585418,25,20,0.2,eom,manhattan
243,243,232,232,"{'min_samples': 10, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.8, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.1974005222320556,7.6,0.4898979485566356,0.4767478,0.8851139994134073,0.2445977284931967,0.0017142307,0.0551459649830464,0.0141235860312074,10,5,0.8,eom,manhattan
244,244,349,349,"{'min_samples': 25, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.6, 'cluster_selection_method': 'eom', 'metric': 'euclidean'}",0.9345606088638304,5.5,0.6708203932499369,0.47667894,1.022462828084341,0.2223567601400732,0.06277692,0.1110063551128344,0.0734106303303028,25,5,0.6,eom,euclidean
245,245,396,396,"{'min_samples': 25, 'min_cluster_size': 5, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'manhattan'}",1.0927683353424071,5.2,0.3999999999999999,0.47659087,1.1046232687004804,0.071583848939777,0.06283357,0.1161142650534455,0.1033464146251073,25,5,0.1,eom,manhattan
246,246,165,165,"{'min_samples': 5, 'min_cluster_size': 2, 'cluster_selection_epsilon': 0.1, 'cluster_selection_method': 'eom', 'metric': 'mahalanobis'}",10.229564142227172,11.6,1.1135528725660042,0.47657663,0.6857796795215819,0.2550732387173577,0.0027837986,0.3797725800343474,0.2453375470902167,5,2,0.1,eom,mahalanobis
